ENTREZID	SYMBOL	GOALL	ONTOLOGYALL	GOTERM
4800	NFYA	GO:1901576	BP	organic substance biosynthetic process
4800	NFYA	GO:1902680	BP	positive regulation of RNA biosynthetic process
4800	NFYA	GO:1903506	BP	regulation of nucleic acid-templated transcription
4800	NFYA	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
4800	NFYA	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
4800	NFYA	GO:2001141	BP	regulation of RNA biosynthetic process
4801	NFYB	GO:0006139	BP	nucleobase-containing compound metabolic process
4801	NFYB	GO:0006351	BP	"transcription, DNA-templated"
4801	NFYB	GO:0006355	BP	"regulation of transcription, DNA-templated"
4801	NFYB	GO:0006725	BP	cellular aromatic compound metabolic process
4801	NFYB	GO:0006807	BP	nitrogen compound metabolic process
4801	NFYB	GO:0008150	BP	biological_process
4801	NFYB	GO:0008152	BP	metabolic process
4801	NFYB	GO:0009058	BP	biosynthetic process
4801	NFYB	GO:0009059	BP	macromolecule biosynthetic process
4801	NFYB	GO:0009889	BP	regulation of biosynthetic process
4801	NFYB	GO:0009891	BP	positive regulation of biosynthetic process
4801	NFYB	GO:0009893	BP	positive regulation of metabolic process
4801	NFYB	GO:0009987	BP	cellular process
4801	NFYB	GO:0010467	BP	gene expression
4801	NFYB	GO:0010468	BP	regulation of gene expression
4801	NFYB	GO:0010556	BP	regulation of macromolecule biosynthetic process
4801	NFYB	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
4801	NFYB	GO:0010604	BP	positive regulation of macromolecule metabolic process
4801	NFYB	GO:0010628	BP	positive regulation of gene expression
4801	NFYB	GO:0016070	BP	RNA metabolic process
4801	NFYB	GO:0018130	BP	heterocycle biosynthetic process
4801	NFYB	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
4801	NFYB	GO:0019222	BP	regulation of metabolic process
4801	NFYB	GO:0019438	BP	aromatic compound biosynthetic process
4801	NFYB	GO:0031323	BP	regulation of cellular metabolic process
4801	NFYB	GO:0031325	BP	positive regulation of cellular metabolic process
4801	NFYB	GO:0031326	BP	regulation of cellular biosynthetic process
4801	NFYB	GO:0031328	BP	positive regulation of cellular biosynthetic process
4801	NFYB	GO:0032774	BP	RNA biosynthetic process
4801	NFYB	GO:0034641	BP	cellular nitrogen compound metabolic process
4801	NFYB	GO:0034645	BP	cellular macromolecule biosynthetic process
4801	NFYB	GO:0034654	BP	nucleobase-containing compound biosynthetic process
4801	NFYB	GO:0043170	BP	macromolecule metabolic process
4801	NFYB	GO:0044237	BP	cellular metabolic process
4801	NFYB	GO:0044238	BP	primary metabolic process
4801	NFYB	GO:0044249	BP	cellular biosynthetic process
4801	NFYB	GO:0044260	BP	cellular macromolecule metabolic process
4801	NFYB	GO:0044271	BP	cellular nitrogen compound biosynthetic process
4801	NFYB	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
4801	NFYB	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
4801	NFYB	GO:0046483	BP	heterocycle metabolic process
4801	NFYB	GO:0048518	BP	positive regulation of biological process
4801	NFYB	GO:0048522	BP	positive regulation of cellular process
4801	NFYB	GO:0050789	BP	regulation of biological process
4801	NFYB	GO:0050794	BP	regulation of cellular process
4801	NFYB	GO:0051171	BP	regulation of nitrogen compound metabolic process
4801	NFYB	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
4801	NFYB	GO:0051252	BP	regulation of RNA metabolic process
4801	NFYB	GO:0051254	BP	positive regulation of RNA metabolic process
4801	NFYB	GO:0060255	BP	regulation of macromolecule metabolic process
4801	NFYB	GO:0065007	BP	biological regulation
4801	NFYB	GO:0071704	BP	organic substance metabolic process
4801	NFYB	GO:0080090	BP	regulation of primary metabolic process
4801	NFYB	GO:0090304	BP	nucleic acid metabolic process
4801	NFYB	GO:0097659	BP	nucleic acid-templated transcription
4801	NFYB	GO:1901360	BP	organic cyclic compound metabolic process
4801	NFYB	GO:1901362	BP	organic cyclic compound biosynthetic process
4801	NFYB	GO:1901576	BP	organic substance biosynthetic process
4801	NFYB	GO:1902680	BP	positive regulation of RNA biosynthetic process
4801	NFYB	GO:1903506	BP	regulation of nucleic acid-templated transcription
4801	NFYB	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
4801	NFYB	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
4801	NFYB	GO:2001141	BP	regulation of RNA biosynthetic process
4899	NRF1	GO:0006091	BP	generation of precursor metabolites and energy
4899	NRF1	GO:0006139	BP	nucleobase-containing compound metabolic process
4899	NRF1	GO:0006351	BP	"transcription, DNA-templated"
4899	NRF1	GO:0006355	BP	"regulation of transcription, DNA-templated"
4899	NRF1	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
4899	NRF1	GO:0006366	BP	transcription from RNA polymerase II promoter
4899	NRF1	GO:0006725	BP	cellular aromatic compound metabolic process
4899	NRF1	GO:0006807	BP	nitrogen compound metabolic process
4899	NRF1	GO:0006996	BP	organelle organization
4899	NRF1	GO:0007005	BP	mitochondrion organization
4899	NRF1	GO:0008150	BP	biological_process
4899	NRF1	GO:0008152	BP	metabolic process
4899	NRF1	GO:0009058	BP	biosynthetic process
4899	NRF1	GO:0009059	BP	macromolecule biosynthetic process
4899	NRF1	GO:0009889	BP	regulation of biosynthetic process
4899	NRF1	GO:0009891	BP	positive regulation of biosynthetic process
4899	NRF1	GO:0009893	BP	positive regulation of metabolic process
4899	NRF1	GO:0009987	BP	cellular process
4899	NRF1	GO:0010467	BP	gene expression
4899	NRF1	GO:0010468	BP	regulation of gene expression
4899	NRF1	GO:0010556	BP	regulation of macromolecule biosynthetic process
4899	NRF1	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
4899	NRF1	GO:0010604	BP	positive regulation of macromolecule metabolic process
4899	NRF1	GO:0010628	BP	positive regulation of gene expression
4899	NRF1	GO:0016043	BP	cellular component organization
4899	NRF1	GO:0016070	BP	RNA metabolic process
4899	NRF1	GO:0018130	BP	heterocycle biosynthetic process
4899	NRF1	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
4899	NRF1	GO:0019222	BP	regulation of metabolic process
4899	NRF1	GO:0019438	BP	aromatic compound biosynthetic process
4899	NRF1	GO:0031323	BP	regulation of cellular metabolic process
4899	NRF1	GO:0031325	BP	positive regulation of cellular metabolic process
4899	NRF1	GO:0031326	BP	regulation of cellular biosynthetic process
4899	NRF1	GO:0031328	BP	positive regulation of cellular biosynthetic process
4899	NRF1	GO:0032774	BP	RNA biosynthetic process
4899	NRF1	GO:0034641	BP	cellular nitrogen compound metabolic process
4899	NRF1	GO:0034645	BP	cellular macromolecule biosynthetic process
4899	NRF1	GO:0034654	BP	nucleobase-containing compound biosynthetic process
4899	NRF1	GO:0043170	BP	macromolecule metabolic process
4899	NRF1	GO:0044237	BP	cellular metabolic process
4899	NRF1	GO:0044238	BP	primary metabolic process
4899	NRF1	GO:0044249	BP	cellular biosynthetic process
4899	NRF1	GO:0044260	BP	cellular macromolecule metabolic process
4899	NRF1	GO:0044271	BP	cellular nitrogen compound biosynthetic process
4899	NRF1	GO:0044699	BP	single-organism process
4899	NRF1	GO:0044710	BP	single-organism metabolic process
4899	NRF1	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
4899	NRF1	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
4899	NRF1	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
4899	NRF1	GO:0046483	BP	heterocycle metabolic process
4899	NRF1	GO:0048518	BP	positive regulation of biological process
4899	NRF1	GO:0048522	BP	positive regulation of cellular process
4899	NRF1	GO:0050789	BP	regulation of biological process
4899	NRF1	GO:0050794	BP	regulation of cellular process
4899	NRF1	GO:0051171	BP	regulation of nitrogen compound metabolic process
4899	NRF1	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
4899	NRF1	GO:0051252	BP	regulation of RNA metabolic process
4899	NRF1	GO:0051254	BP	positive regulation of RNA metabolic process
4899	NRF1	GO:0055114	BP	oxidation-reduction process
4899	NRF1	GO:0060255	BP	regulation of macromolecule metabolic process
4899	NRF1	GO:0065007	BP	biological regulation
4899	NRF1	GO:0071704	BP	organic substance metabolic process
4899	NRF1	GO:0071840	BP	cellular component organization or biogenesis
4899	NRF1	GO:0080090	BP	regulation of primary metabolic process
4899	NRF1	GO:0090304	BP	nucleic acid metabolic process
4899	NRF1	GO:0097659	BP	nucleic acid-templated transcription
4899	NRF1	GO:1901360	BP	organic cyclic compound metabolic process
4899	NRF1	GO:1901362	BP	organic cyclic compound biosynthetic process
4899	NRF1	GO:1901576	BP	organic substance biosynthetic process
4899	NRF1	GO:1902680	BP	positive regulation of RNA biosynthetic process
4899	NRF1	GO:1903506	BP	regulation of nucleic acid-templated transcription
4899	NRF1	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
4899	NRF1	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
4899	NRF1	GO:2001141	BP	regulation of RNA biosynthetic process
53335	BCL11A	GO:0000122	BP	negative regulation of transcription from RNA polymerase II promoter
53335	BCL11A	GO:0000902	BP	cell morphogenesis
53335	BCL11A	GO:0001101	BP	response to acid chemical
53335	BCL11A	GO:0001558	BP	regulation of cell growth
53335	BCL11A	GO:0001763	BP	morphogenesis of a branching structure
53335	BCL11A	GO:0006139	BP	nucleobase-containing compound metabolic process
53335	BCL11A	GO:0006351	BP	"transcription, DNA-templated"
53335	BCL11A	GO:0006355	BP	"regulation of transcription, DNA-templated"
53335	BCL11A	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
53335	BCL11A	GO:0006366	BP	transcription from RNA polymerase II promoter
53335	BCL11A	GO:0006464	BP	cellular protein modification process
53335	BCL11A	GO:0006725	BP	cellular aromatic compound metabolic process
53335	BCL11A	GO:0006807	BP	nitrogen compound metabolic process
53335	BCL11A	GO:0007154	BP	cell communication
53335	BCL11A	GO:0007165	BP	signal transduction
53335	BCL11A	GO:0007275	BP	multicellular organism development
53335	BCL11A	GO:0007399	BP	nervous system development
53335	BCL11A	GO:0008150	BP	biological_process
53335	BCL11A	GO:0008152	BP	metabolic process
53335	BCL11A	GO:0009058	BP	biosynthetic process
53335	BCL11A	GO:0009059	BP	macromolecule biosynthetic process
53335	BCL11A	GO:0009653	BP	anatomical structure morphogenesis
53335	BCL11A	GO:0009719	BP	response to endogenous stimulus
53335	BCL11A	GO:0009889	BP	regulation of biosynthetic process
53335	BCL11A	GO:0009890	BP	negative regulation of biosynthetic process
53335	BCL11A	GO:0009892	BP	negative regulation of metabolic process
53335	BCL11A	GO:0009893	BP	positive regulation of metabolic process
53335	BCL11A	GO:0009987	BP	cellular process
53335	BCL11A	GO:0010033	BP	response to organic substance
53335	BCL11A	GO:0010243	BP	response to organonitrogen compound
53335	BCL11A	GO:0010467	BP	gene expression
53335	BCL11A	GO:0010468	BP	regulation of gene expression
53335	BCL11A	GO:0010556	BP	regulation of macromolecule biosynthetic process
53335	BCL11A	GO:0010558	BP	negative regulation of macromolecule biosynthetic process
53335	BCL11A	GO:0010604	BP	positive regulation of macromolecule metabolic process
53335	BCL11A	GO:0010605	BP	negative regulation of macromolecule metabolic process
53335	BCL11A	GO:0010628	BP	positive regulation of gene expression
53335	BCL11A	GO:0010629	BP	negative regulation of gene expression
53335	BCL11A	GO:0010721	BP	negative regulation of cell development
53335	BCL11A	GO:0010975	BP	regulation of neuron projection development
53335	BCL11A	GO:0010977	BP	negative regulation of neuron projection development
53335	BCL11A	GO:0014041	BP	regulation of neuron maturation
53335	BCL11A	GO:0014043	BP	negative regulation of neuron maturation
53335	BCL11A	GO:0016043	BP	cellular component organization
53335	BCL11A	GO:0016049	BP	cell growth
53335	BCL11A	GO:0016070	BP	RNA metabolic process
53335	BCL11A	GO:0016322	BP	neuron remodeling
53335	BCL11A	GO:0016358	BP	dendrite development
53335	BCL11A	GO:0016925	BP	protein sumoylation
53335	BCL11A	GO:0018130	BP	heterocycle biosynthetic process
53335	BCL11A	GO:0018193	BP	peptidyl-amino acid modification
53335	BCL11A	GO:0018205	BP	peptidyl-lysine modification
53335	BCL11A	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
53335	BCL11A	GO:0019222	BP	regulation of metabolic process
53335	BCL11A	GO:0019438	BP	aromatic compound biosynthetic process
53335	BCL11A	GO:0019538	BP	protein metabolic process
53335	BCL11A	GO:0021700	BP	developmental maturation
53335	BCL11A	GO:0022008	BP	neurogenesis
53335	BCL11A	GO:0022603	BP	regulation of anatomical structure morphogenesis
53335	BCL11A	GO:0022604	BP	regulation of cell morphogenesis
53335	BCL11A	GO:0023052	BP	signaling
53335	BCL11A	GO:0030030	BP	cell projection organization
53335	BCL11A	GO:0030154	BP	cell differentiation
53335	BCL11A	GO:0030182	BP	neuron differentiation
53335	BCL11A	GO:0030308	BP	negative regulation of cell growth
53335	BCL11A	GO:0031175	BP	neuron projection development
53335	BCL11A	GO:0031323	BP	regulation of cellular metabolic process
53335	BCL11A	GO:0031324	BP	negative regulation of cellular metabolic process
53335	BCL11A	GO:0031326	BP	regulation of cellular biosynthetic process
53335	BCL11A	GO:0031327	BP	negative regulation of cellular biosynthetic process
53335	BCL11A	GO:0031344	BP	regulation of cell projection organization
53335	BCL11A	GO:0031345	BP	negative regulation of cell projection organization
53335	BCL11A	GO:0032446	BP	protein modification by small protein conjugation
53335	BCL11A	GO:0032501	BP	multicellular organismal process
53335	BCL11A	GO:0032502	BP	developmental process
53335	BCL11A	GO:0032774	BP	RNA biosynthetic process
53335	BCL11A	GO:0032989	BP	cellular component morphogenesis
53335	BCL11A	GO:0032990	BP	cell part morphogenesis
53335	BCL11A	GO:0034641	BP	cellular nitrogen compound metabolic process
53335	BCL11A	GO:0034645	BP	cellular macromolecule biosynthetic process
53335	BCL11A	GO:0034654	BP	nucleobase-containing compound biosynthetic process
53335	BCL11A	GO:0036211	BP	protein modification process
53335	BCL11A	GO:0040007	BP	growth
53335	BCL11A	GO:0040008	BP	regulation of growth
53335	BCL11A	GO:0042221	BP	response to chemical
53335	BCL11A	GO:0042551	BP	neuron maturation
53335	BCL11A	GO:0043170	BP	macromolecule metabolic process
53335	BCL11A	GO:0043200	BP	response to amino acid
53335	BCL11A	GO:0043412	BP	macromolecule modification
53335	BCL11A	GO:0044237	BP	cellular metabolic process
53335	BCL11A	GO:0044238	BP	primary metabolic process
53335	BCL11A	GO:0044249	BP	cellular biosynthetic process
53335	BCL11A	GO:0044260	BP	cellular macromolecule metabolic process
53335	BCL11A	GO:0044267	BP	cellular protein metabolic process
53335	BCL11A	GO:0044271	BP	cellular nitrogen compound biosynthetic process
53335	BCL11A	GO:0044699	BP	single-organism process
53335	BCL11A	GO:0044700	BP	single organism signaling
53335	BCL11A	GO:0044707	BP	single-multicellular organism process
53335	BCL11A	GO:0044763	BP	single-organism cellular process
53335	BCL11A	GO:0044767	BP	single-organism developmental process
53335	BCL11A	GO:0045595	BP	regulation of cell differentiation
53335	BCL11A	GO:0045596	BP	negative regulation of cell differentiation
53335	BCL11A	GO:0045664	BP	regulation of neuron differentiation
53335	BCL11A	GO:0045665	BP	negative regulation of neuron differentiation
53335	BCL11A	GO:0045892	BP	"negative regulation of transcription, DNA-templated"
53335	BCL11A	GO:0045926	BP	negative regulation of growth
53335	BCL11A	GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process
53335	BCL11A	GO:0046483	BP	heterocycle metabolic process
53335	BCL11A	GO:0048468	BP	cell development
53335	BCL11A	GO:0048469	BP	cell maturation
53335	BCL11A	GO:0048518	BP	positive regulation of biological process
